game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,image_url,age,mechanic,owned,category,designer,num_votes
58602,Cable Car,2,6,45,45,45,2009,6.72227,https://cf.geekdo-images.com/original/img/HU2Nl0wVJxxLzEJGMcSGaiYMyWU=/0x0/pic1248466.jpg,8,"Route/Network Building, Stock Holding, Tile Placement",1634,Trains,Dirk Henn,998
19854,Federation Commander: Klingon Border,2,8,60,60,60,2005,7.37754,https://cf.geekdo-images.com/original/img/rGNISB-KYoX5G8wy4HCb2w5Nhqo=/0x0/pic100449.jpg,12,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Simultaneous Action Selection",1016,"Movies / TV / Radio theme, Science Fiction, Wargame",Stephen V. Cole,531
135243,Triassic Terror,2,6,120,90,120,2013,7.01831,https://cf.geekdo-images.com/original/img/PArFVVu3p4bGB_yumsxUvrMwbbc=/0x0/pic1526759.jpg,14,"Area Control / Area Influence, Card Drafting",1188,"Animals, Prehistoric, Territory Building",Peter Hawes,678
108722,Dreadfleet,2,10,60,60,60,2011,6.96728,https://cf.geekdo-images.com/original/img/HfsdtB57d3pZgubmnYxkCGzGktI=/0x0/pic1209348.jpg,12,Dice Rolling,3148,"Fantasy, Fighting, Miniatures, Nautical, Pirates, Wargame",Phil Kelly,836
189067,Cavern Tavern,1,6,120,60,120,2016,7.09847,https://cf.geekdo-images.com/original/img/PCFxOYhhsXYrzaS09gNjKIEI3wg=/0x0/pic3020188.png,13,"Dice Rolling, Set Collection, Worker Placement",1529,"Dice, Fantasy","Vojkan Krstevski, Ivana Krstevski, Maja Matovska, Toni Toshevski",702
39242,Black Friday,2,5,55,55,55,2010,6.61202,https://cf.geekdo-images.com/original/img/VzB-So9LXm1f34UQxKR5_MhxOQA=/0x0/pic1188054.jpg,12,"Betting/Wagering, Commodity Speculation, Simulation, Stock Holding",1458,Economic,Friedemann Friese,1203
99875,Martian Dice,2,99,10,10,10,2011,6.33593,https://cf.geekdo-images.com/original/img/shi8-_lXZ4_BQWKjmg0wQ4WUjx4=/0x0/pic1516575.jpg,8,"Dice Rolling, Press Your Luck, Set Collection",4563,"Dice, Humor, Party Game, Science Fiction",Scott Almes,2633
17484,Silent War,1,2,120,120,120,2005,7.36426,https://cf.geekdo-images.com/original/img/Tl-SIESTT1yopeXaANgx1ctGGd8=/0x0/pic1716642.jpg,12,"Chit-Pull System, Dice Rolling, Point to Point Movement, Secret Unit Deployment, Simulation",1422,"Nautical, Wargame, World War II",Brien J. Miller,554
20545,Rory's Story Cubes,1,12,20,20,20,2005,6.36564,https://cf.geekdo-images.com/original/img/hEA40DT6HLaOvIy-6ru2VkRd3cs=/0x0/pic646111.jpg,6,"Co-operative Play, Dice Rolling, Pattern Recognition, Storytelling",6517,Dice,Rory O'Connor,2386
215312,Stop Thief!,2,4,60,30,60,2017,7.14316,https://cf.geekdo-images.com/original/img/xrYcv63scdvvCEhv_Xz9-iB3Vuc=/0x0/pic3457595.jpg,10,"Co-operative Play, Hand Management, Memory, Point to Point Movement, Take That, Variable Player Powers",1620,"Deduction, Electronic","Rob Daviau, Robert Doyle, Justin D. Jacobson",653
17449,Beowulf: The Legend,2,5,60,60,60,2005,6.38089,https://cf.geekdo-images.com/original/img/qKSXMYVQOcxpNDyxeSNV1TFoRsk=/0x0/pic359455.jpg,12,"Auction/Bidding, Card Drafting, Hand Management, Press Your Luck, Simultaneous Action Selection",2752,"Adventure, Fantasy, Mythology, Novel-based",Reiner Knizia,2151
206504,The Blood of an Englishman,2,2,30,20,30,2016,6.86583,https://cf.geekdo-images.com/original/img/t0e2TEGndNA10ZxCMzEQTf0hoAs=/0x0/pic3136189.jpg,10,"Pattern Building, Variable Player Powers",2057,"Abstract Strategy, Card Game, Novel-based",Dan Cassar,831
827,Attila,2,5,45,45,45,2000,6.50471,https://cf.geekdo-images.com/original/img/iIT0b5SqFvzT3Q_wKg_XP-wW5LE=/0x0/pic147372.jpg,10,"Area Control / Area Influence, Stock Holding",1786,Ancient,Karl-Heinz Schmiel,1516
299,De Bellis Antiquitatis,2,6,60,60,60,1990,7.16492,https://cf.geekdo-images.com/original/img/XgbRuWyKe-1wnRz_6zN2lN-z4eQ=/0x0/pic2303637.jpg,14,"Action Point Allowance System, Dice Rolling, Modular Board",898,"Ancient, Book, Medieval, Miniatures, Wargame","Philip C. Barker, Sue Laflin Barker, Richard Bodley Scott",591
552,Bus,3,5,120,120,120,1999,6.92055,https://cf.geekdo-images.com/original/img/j9_kvliT3iCJlodSLcLcQSOH25A=/0x0/pic166866.jpg,14,"Pick-up and Deliver, Worker Placement",757,Transportation,"Jeroen Doumen, Joris Wiersinga",727
148290,Longhorn,2,2,15,15,15,2013,6.59095,https://cf.geekdo-images.com/original/img/hFICJWdgt2E889WzUI-Pk8D0DyQ=/0x0/pic1783744.jpg,8,"Area Control / Area Influence, Grid Movement, Set Collection",2033,"Abstract Strategy, American West, Animals",Bruno Cathala,1180
3234,Dschunke,3,4,60,45,60,2002,6.68529,https://cf.geekdo-images.com/original/img/qMs5gBIloeXH_8-IiEm_vhSBz-E=/0x0/pic320381.jpg,10,Auction/Bidding,1472,Economic,Michael Schacht,1029
216094,Unlock! The Island of Doctor Goorse,2,6,75,45,75,2017,6.80854,https://cf.geekdo-images.com/original/img/71Bb8-sX18TK6pd5nrOABXmUXu8=/0x0/pic3372431.jpg,10,"Co-operative Play, Storytelling",2089,"Card Game, Exploration, Puzzle, Real-time","Thomas Cauët, Cyril Demaegd",815
6613,"Downtown: Air War Over Hanoi, 1965-1972",2,2,240,240,240,2004,7.82353,https://cf.geekdo-images.com/original/img/LizEw4rCsT3R4aJVTjXokhr_-4M=/0x0/pic433450.jpg,14,"Chit-Pull System, Dice Rolling, Hex-and-Counter, Simulation",1045,"Aviation / Flight, Modern Warfare, Vietnam War, Wargame",Lee Brimmicombe-Wood,397
141791,Piñata,2,2,30,30,30,2013,6.87631,https://cf.geekdo-images.com/original/img/nFfdexOwVe7t3aovFEHwLMUIdKE=/0x0/pic1473624.jpg,13,"Hand Management, Set Collection",1343,Card Game,Stephen Glenn,779
35342,Hold the Line,2,2,60,60,60,2008,7.36493,https://cf.geekdo-images.com/original/img/jtgSQWaUvGQtJpn5dIwDLlkHuT0=/0x0/pic315672.jpg,0,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Modular Board",891,"Age of Reason, American Revolutionary War, Wargame","Matt Burchfield, Grant Wylie, Mike Wylie",491
140519,Myth,2,5,120,120,120,2014,6.70449,https://cf.geekdo-images.com/original/img/lI9KHhiVoLhgaaAR8PWrIv1gyKY=/0x0/pic1721040.jpg,12,"Co-operative Play, Dice Rolling, Grid Movement, Hand Management, Variable Phase Order, Variable Player Powers",3434,"Adventure, Fantasy, Miniatures","Brian Shotton, Kenny Sims",1465
8172,Coyote,3,6,30,20,30,2003,6.6073,https://cf.geekdo-images.com/original/img/J_5qAyp9co4JjuNbhOf9sd4MOaI=/0x0/pic33850.jpg,10,none,1440,"Bluffing, Card Game, Deduction, Party Game",Spartaco Albertarelli,1159
147930,King & Assassins,2,2,30,30,30,2013,7.00797,https://cf.geekdo-images.com/original/img/LmtAHkIZcxs6pd7Q0hImc23RSJI=/0x0/pic1784420.jpg,10,"Action Point Allowance System, Grid Movement, Secret Unit Deployment, Variable Player Powers",945,"Bluffing, Medieval",Łukasz Woźniak,703
35285,German Railways,3,5,60,60,60,2008,6.89817,https://cf.geekdo-images.com/original/img/5ZQpJh5az_VPpfR5HkuORQ3x0YU=/0x0/pic1097251.jpg,12,"Auction/Bidding, Route/Network Building, Stock Holding",1232,"Economic, Trains, Transportation",Harry Wu,722
24037,Escape from Atlantis,2,4,60,60,60,1986,6.5609,https://cf.geekdo-images.com/original/img/2ZSf9U4BrvGd3WdCMvXAsyam95I=/0x0/pic159439.jpg,8,Modular Board,2070,"Adventure, Nautical",Julian Courtland-Smith,1345
37231,Comuni,2,5,90,90,90,2008,6.71119,https://cf.geekdo-images.com/original/img/fNhPeMiqm4LYmD2RAAGxaAEnz_c=/0x0/pic387531.jpg,12,"Auction/Bidding, Card Drafting, Partnerships, Set Collection",1129,"City Building, Medieval","Acchittocca, Virginio Gigli",989
4174,Lifeboat,4,6,60,60,60,2002,6.36548,https://cf.geekdo-images.com/original/img/MZ82yn8QOkeBfQKnSOOsL8vdbtg=/0x0/pic236080.jpg,13,"Hand Management, Partnerships, Player Elimination, Secret Unit Deployment, Set Collection, Trading, Variable Player Powers",3508,"Bluffing, Card Game, Humor, Nautical, Negotiation, Party Game, Travel",Jeff Siadek,2314
215613,Tao Long: The Way of the Dragon,2,2,30,10,30,2017,7.33714,https://cf.geekdo-images.com/original/img/2QusNZSUJ0EXcJruUMGQSZAFXKA=/0x0/pic3317172.png,14,"Grid Movement, Modular Board, Point to Point Movement",2202,Abstract Strategy,"Dox Lucchin, Pedro Latro",566
35350,Field Commander: Alexander,1,1,90,90,90,2009,7.04979,https://cf.geekdo-images.com/original/img/Zkh1QI6gDL4Nn31VJm8XG34BuSM=/0x0/pic547590.jpg,12,"Area Movement, Dice Rolling",1459,"Ancient, Wargame",Dan Verssen,657
171479,Commissioned,2,6,60,60,60,2016,7.47442,https://cf.geekdo-images.com/original/img/-JhiMqGEAxg5fZvEmi6PDr0Qupk=/0x0/pic2509120.png,13,"Area Movement, Co-operative Play, Deck / Pool Building, Set Collection, Variable Player Powers",1070,"Ancient, Educational, Religious",Patrick Lysaght,465
24920,Storm Over Stalingrad,2,2,180,180,180,2006,7.15473,https://cf.geekdo-images.com/original/img/86IFcU55zkKaPc7jSn0q7qmZCfU=/0x0/pic354483.jpg,12,Area-Impulse,1261,"Wargame, World War II",Tetsuya Nakamura,562
135649,Tales & Games: The Three Little Pigs,2,5,20,20,20,2013,6.52609,https://cf.geekdo-images.com/original/img/fd8cKrLzZNlYXEQ-soUwK7bql4g=/0x0/pic1701673.jpg,7,"Dice Rolling, Press Your Luck, Take That",2795,"Animals, Children's Game, Dice, Novel-based",Laurent Pouchain,1411
3348,Santa Fe Rails,2,5,60,60,60,2001,6.81953,https://cf.geekdo-images.com/original/img/4TShj4lyL_5ARnhxMgcUfnN-Pi8=/0x0/pic77590.jpg,12,"Card Drafting, Route/Network Building, Simultaneous Action Selection, Stock Holding",941,Trains,Alan R. Moon,826
136955,Hands in the Sea,2,2,120,90,120,2016,7.94591,https://cf.geekdo-images.com/original/img/YpKcj0KOiM7Hvld8J-gZcEd7CVs=/0x0/pic3154683.jpg,14,Deck / Pool Building,793,"Ancient, Card Game, Wargame",Daniel Berger (I),342
78954,Mousquetaires du Roy,1,5,75,75,75,2010,6.89356,https://cf.geekdo-images.com/original/img/KgcJyDIKAzX6mI7ENTap_14DTIM=/0x0/pic1286586.jpg,12,"Co-operative Play, Dice Rolling, Partnerships",1525,"Adventure, Novel-based, Renaissance","François Combe, Gilles Lehmann",765
193560,Escape the Room: Mystery at the Stargazer's Manor,3,8,90,90,90,2016,6.6704,https://cf.geekdo-images.com/original/img/NApcd6D5-jfw7x45UgXlPoxQyOw=/0x0/pic2900441.jpg,10,"Co-operative Play, Memory, Paper-and-Pencil, Pattern Recognition, Storytelling",2108,"Murder/Mystery, Party Game, Puzzle","Rebecca Bleau, Nicholas Cravotta",1039
33107,Senji,3,6,90,90,90,2008,6.53416,https://cf.geekdo-images.com/original/img/oaITpMv30f4vtcIAgCiIN3pzfUc=/0x0/pic341717.jpg,0,"Area Movement, Auction/Bidding, Card Drafting, Dice Rolling, Hand Management, Set Collection, Simultaneous Action Selection, Trading",1848,"Bluffing, Medieval, Negotiation","Bruno Cathala, Serge Laget",1375
4209,Monza,2,6,10,10,10,2000,6.61601,https://cf.geekdo-images.com/original/img/quZBWUMuVav1yhF40MetYHkniD8=/0x0/pic393664.jpg,5,"Dice Rolling, Roll / Spin and Move",2104,"Children's Game, Dice, Racing, Sports",Jürgen P. Grunau,1170
175,Raj,2,5,20,20,20,1988,6.46159,https://cf.geekdo-images.com/original/img/RDVAazmB4L_wSDeJ5ACfi1xqrNk=/0x0/pic1515479.jpg,8,Simultaneous Action Selection,2415,"Animals, Bluffing, Card Game",Alex Randolph,1611
169,En Garde,2,2,30,30,30,1993,6.49617,https://cf.geekdo-images.com/original/img/ayaWeezVKGhrNlu8ndWcMekHOvg=/0x0/pic620883.jpg,8,"Hand Management, Point to Point Movement",1906,"Card Game, Sports",Reiner Knizia,1453
93538,Battleship Galaxies,2,4,70,70,70,2011,6.62151,https://cf.geekdo-images.com/original/img/vu7BKm9fM3IikFXrU7Kcaic2MKo=/0x0/pic1692484.jpg,13,"Action Point Allowance System, Area Movement, Dice Rolling",2467,"Miniatures, Science Fiction, Wargame","Colby Dauch, Dustin DePenning, Jerry Hawthorne, Craig Van Ness",1171
162559,Smash Up: Munchkin,2,4,45,45,0,2015,6.77196,https://cf.geekdo-images.com/original/img/jW6NFwfBuatA4aeJ2pIoFgOC1M4=/0x0/pic2496426.jpg,12,"Area Control / Area Influence, Hand Management, Take That, Variable Player Powers",3803,"Card Game, Fantasy, Humor",none,964
185123,Ascension: Dreamscape,1,4,60,30,60,2015,7.69487,https://cf.geekdo-images.com/original/img/XJqQUdZFOef1EEQ-RkZ7mpBGIRI=/0x0/pic3180363.jpg,13,"Card Drafting, Deck / Pool Building, Hand Management",852,"Card Game, Fantasy","John Fiorillo, Justin Gary",400
37165,"Warhammer 40,000 (fifth edition)",2,12,60,60,60,2008,6.72137,https://cf.geekdo-images.com/original/img/aeVoKBZZamjFXCHeCogFMTP7bzU=/0x0/pic348981.jpg,0,"Dice Rolling, Modular Board, Variable Player Powers",1524,"Fighting, Miniatures, Science Fiction",Alessio Cavatore,1012
218920,Valletta,2,4,80,40,80,2017,7.05713,https://cf.geekdo-images.com/original/img/_ZUDRCz7jg4XAlTER5yKWUOFNwU=/0x0/pic3514287.jpg,10,Deck / Pool Building,1008,City Building,Stefan Dorra,607
19996,Nacht der Magier,2,4,20,10,20,2005,6.67001,https://cf.geekdo-images.com/original/img/PsQfQ-Tex6U7nl9YCaHYf2MIE0o=/0x0/pic152925.jpg,5,Press Your Luck,1437,"Action / Dexterity, Children's Game, Fantasy","Kirsten Becker, Jens-Peter Schliemann",1029
83040,Leader 1: Hell of the North,2,10,45,45,45,2011,7.74101,https://cf.geekdo-images.com/original/img/QHXhj53zepQZddNz5flnuwe4ohw=/0x0/pic1137749.jpg,14,"Modular Board, Simulation",747,"Racing, Sports","Christophe Leclercq, Alain Ollier",395
142854,Infection: Humanity's Last Gasp,1,1,45,45,45,2013,7.36459,https://cf.geekdo-images.com/original/img/H8iDs1fctzrQGSdAKLEEWiofUV8=/0x0/pic1666140.jpg,13,Dice Rolling,907,"Medical, Puzzle",John Gibson,488
218311,Deckscape: Test Time,1,6,90,30,90,2017,6.91744,https://cf.geekdo-images.com/original/img/psP7xAwoWkM1rCbx-bTRTNCFdFA=/0x0/pic3425752.png,12,Co-operative Play,1373,"Card Game, Puzzle, Real-time","Martino Chiacchiera, Silvano Sorrentino",718
119866,Wings of Glory: WW1 Rules and Accessories Pack,2,99,30,30,30,2012,8.04703,https://cf.geekdo-images.com/original/img/b9fu0OjsRq9amtMD2fKPO-2cVK4=/0x0/pic1381920.jpg,13,"Action / Movement Programming, Simulation, Simultaneous Action Selection",949,"Aviation / Flight, Card Game, Miniatures, Wargame, World War I","Andrea Angiolino, Pier Giorgio Paglia",387
224821,One Deck Dungeon: Forest of Shadows,1,2,45,30,45,2017,7.61543,https://cf.geekdo-images.com/original/img/6f-SO5p0qpu7ssyY1XtPHe6bV2Y=/0x0/pic3496794.jpg,14,"Co-operative Play, Deck / Pool Building, Dice Rolling",2573,"Adventure, Card Game, Exploration, Medieval, Video Game Theme",Chris Cieslik,431
124380,Ladies & Gentlemen,4,10,30,30,30,2013,6.56957,https://cf.geekdo-images.com/original/img/RQYGd64Jzi9R9oBLALZ1KqLFk6w=/0x0/pic3396607.jpg,14,"Card Drafting, Partnerships, Set Collection, Simultaneous Action Selection",2580,"Humor, Party Game, Post-Napoleonic, Real-time",Loïc Lamy,1273
182351,Thief's Market,3,5,50,30,50,2016,6.6261,https://cf.geekdo-images.com/original/img/hznENwldq0JZXqWoGwuUEP3uPNI=/0x0/pic2773860.png,10,Dice Rolling,3179,"Dice, Fantasy",Dave Chalker,1122
198522,Archer: Once You Go Blackmail...,2,4,30,20,30,2016,7.20895,https://cf.geekdo-images.com/original/img/jHTiLmRK3Horg3f6KQh51UWX2WI=/0x0/pic2986375.jpg,10,"Hand Management, Player Elimination",1434,"Card Game, Deduction, Movies / TV / Radio theme, Spies/Secret Agents",Seiji Kanai,580
1116,Oh Hell!,3,7,30,30,30,1930,6.78189,https://cf.geekdo-images.com/original/img/H6lK_BSZbO7WiRkPbQtv6oZqy5I=/0x0/pic616572.jpg,10,Trick-taking,533,Card Game,Geoffrey Mott-Smith,873
30539,Get Bit!,3,6,20,20,20,2007,6.18804,https://cf.geekdo-images.com/original/img/J2LxJyb01EcgSg0BuyM0JJUik5Q=/0x0/pic1700239.jpg,7,"Hand Management, Player Elimination, Simultaneous Action Selection",8731,"Animals, Bluffing, Party Game, Pirates, Racing",Dave Chalker,5102
117942,Zooloretto: The Dice Game,2,4,15,15,15,2012,6.45302,https://cf.geekdo-images.com/original/img/_RKBREaRVflaBMjzM4jfRYbeRmo=/0x0/pic1652300.png,7,"Dice Rolling, Set Collection",1964,"Animals, Dice",Michael Schacht,1523
181761,Pi mal Pflaumen,3,5,40,30,40,2015,6.65896,https://cf.geekdo-images.com/original/img/UCiDh31DjwJx0sMZQpSeLc0XH4U=/0x0/pic2635730.jpg,8,"Auction/Bidding, Card Drafting, Set Collection",1601,Card Game,Matthias Cramer,1001
191301,The Walking Dead: All Out War,1,2,120,30,120,2016,8.05915,https://cf.geekdo-images.com/original/img/chHLlf1TLdPJ2w_yi4_OAGv6NIs=/0x0/pic2871758.jpg,0,Dice Rolling,1212,"Comic Book / Strip, Miniatures, Zombies",Mark Latham,414
108044,Nefarious,2,6,45,30,45,2011,6.40081,https://cf.geekdo-images.com/original/img/m6yVLyMjHQOPtz7MWVgfqts9clY=/0x0/pic2568631.jpg,8,"Hand Management, Simultaneous Action Selection",2467,"Card Game, Humor, Science Fiction",Donald X. Vaccarino,1951
161226,The Builders: Antiquity,2,4,30,30,30,2015,6.85608,https://cf.geekdo-images.com/original/img/1g1MBNtyTY-YyDVHuPBQdyl99kM=/0x0/pic3095866.jpg,10,"Action Point Allowance System, Card Drafting, Set Collection",1742,"Ancient, City Building",Frédéric Henry,790
84772,"Sun, Sea & Sand",2,5,60,60,60,2010,6.9557,https://cf.geekdo-images.com/original/img/ibkk5SWYRj6IDjVfB1eaXv38lQQ=/0x0/pic892478.jpg,10,"Tile Placement, Time Track, Worker Placement",822,"Economic, Travel",Corné van Moorsel,664
173105,The Great War,2,2,60,60,60,2015,7.83287,https://cf.geekdo-images.com/original/img/jHrtLQ3MwtlOWPXyduyqb0F5dB0=/0x0/pic2406051.jpg,0,none,1022,"Miniatures, Wargame, World War I",Richard Borg,367
179182,Dojo Kun,1,4,90,60,90,2015,7.19137,https://cf.geekdo-images.com/original/img/9VDzZMOT297cbdC76jtSV-0NE2E=/0x0/pic3639331.jpg,13,"Betting/Wagering, Dice Rolling, Worker Placement",808,"Dice, Fighting",Roberto Pestrin,589
105593,Cheating Moth,3,5,30,30,30,2011,6.49453,https://cf.geekdo-images.com/original/img/qNCydOuoYCwXidZP7ZTwYNSTdMg=/0x0/pic2220182.jpg,7,Hand Management,2959,"Action / Dexterity, Card Game","Emely Brand, Lukas Brand",1548
41569,The Great Fire of London 1666,3,6,120,80,120,2010,6.51881,https://cf.geekdo-images.com/original/img/UxmhYFJF0BOy0CGA4Amyp0p8qg8=/0x0/pic3687294.jpg,12,"Action Point Allowance System, Area Movement, Simulation",2075,Renaissance,Richard Denning,1340
159692,Comanchería: The Rise and Fall of the Comanche Empire,1,1,360,60,360,2016,8.09223,https://cf.geekdo-images.com/original/img/E3pzwBZvEhx4Ube6rWoXBNdgpyk=/0x0/pic3260430.jpg,14,"Card Drafting, Chit-Pull System, Co-operative Play, Point to Point Movement",1405,"American Indian Wars, American West, Wargame",Joel Toppen,319
10788,Hellenes: Campaigns of the Peloponnesian War,2,2,240,240,240,2009,7.44616,https://cf.geekdo-images.com/original/img/HmtOwTzObhni_VkZfCIw48sdqes=/0x0/pic573041.jpg,12,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Secret Unit Deployment",1214,"Ancient, Wargame",Craig Besinque,458
12681,Neuland,2,4,100,100,100,2004,6.51253,https://cf.geekdo-images.com/original/img/EdxPfouSfzd_pdNlVhDqg1nsrk8=/0x0/pic299414.jpg,12,"Action Point Allowance System, Tile Placement, Time Track, Worker Placement",2070,"Civilization, Economic","Peter Eggert, Tobias Stapelfeldt",1320
168433,The World of Smog: On Her Majesty's Service,2,4,60,60,60,2015,6.97904,https://cf.geekdo-images.com/original/img/GTc7WtHN1l23et3lk0jzLtYX4oA=/0x0/pic2359273.jpg,14,"Auction/Bidding, Set Collection, Stock Holding, Trading",1714,"Abstract Strategy, Fantasy, Miniatures, Science Fiction",Yohan Lemonnier,722
76674,String Railway,2,5,30,30,30,2009,6.41805,https://cf.geekdo-images.com/original/img/JejrQI0KerIZFIxEj7eduRrURbE=/0x0/pic1346976.jpg,8,Route/Network Building,2615,"Territory Building, Trains",Hisashi Hayashi,1670
56885,The Werewolves of Miller's Hollow: The Village,8,18,30,30,30,2009,6.98728,https://cf.geekdo-images.com/original/img/TmTkvdb7_j8Qe2fY-5NbZn3xb-0=/0x0/pic564868.jpg,8,"Partnerships, Role Playing, Variable Player Powers, Voting",1414,"Bluffing, Deduction, Horror, Murder/Mystery, Party Game","Philippe des Pallières, Hervé Marly",639
15033,Australia,2,5,90,60,90,2005,6.51494,https://cf.geekdo-images.com/original/img/p3WdeAglLxkeTw52z-ZSTW95tCs=/0x0/pic183103.jpg,10,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Card Drafting, Hand Management",1506,"Aviation / Flight, Exploration","Michael Kiesling, Wolfgang Kramer",1328
4616,Arimaa,2,2,60,60,60,2002,7.29544,https://cf.geekdo-images.com/original/img/XvbE5nG8v0h5vMbfKXcLLxjdHUk=/0x0/pic447982.jpg,10,Grid Movement,880,"Abstract Strategy, Animals, Fighting","Aamir Syed, Omar Syed",585
163640,Eminent Domain: Microcosm,2,2,15,15,15,2014,6.54759,https://cf.geekdo-images.com/original/img/LutjNdJ3qJfP4Sw0jH-KMtEFmYE=/0x0/pic2521236.jpg,13,"Card Drafting, Deck / Pool Building, Hand Management",3584,"Card Game, Civilization, Print & Play, Science Fiction, Space Exploration",Seth Jaffee,1223
2162,"Warhammer 40,000",2,6,120,30,120,1993,6.45394,https://cf.geekdo-images.com/original/img/CPzhr1BAhfrldiLX7Iy9yFJ8jbk=/0x0/pic52670.jpg,17,"Dice Rolling, Modular Board, Variable Player Powers",3143,"Fighting, Miniatures, Science Fiction","Andy Chambers, Jervis Johnson, Rick Priestley, Gavin Thorpe",2122
231696,Bob Ross: Art of Chill Game,2,4,30,30,30,2017,7.14934,https://cf.geekdo-images.com/original/img/z1e1fEWLNFjGGG-YvSu-3QfthBQ=/0x0/pic3652437.jpg,12,"Action Point Allowance System, Card Drafting, Dice Rolling, Hand Management, Set Collection",1451,"Card Game, Movies / TV / Radio theme",Prospero Hall,628
96713,Deadwood,2,5,60,60,60,2011,6.43198,https://cf.geekdo-images.com/original/img/OCiO0r8wG-SzFpc2v7_S-DNwQjk=/0x0/pic973934.jpg,13,"Dice Rolling, Worker Placement",2954,"American West, City Building",Loïc Lamy,1660
31722,Steam over Holland,2,5,180,180,180,2007,7.35503,https://cf.geekdo-images.com/original/img/qPg5HV7bj-XhTMF40jEUHzxJsaY=/0x0/pic245670.jpg,0,"Auction/Bidding, Route/Network Building, Stock Holding, Tile Placement",500,"Economic, Trains",Bart Van Dijk,465
142402,The Red Dragon Inn 4,2,4,60,60,60,2013,7.34744,https://cf.geekdo-images.com/original/img/uzv7VCnf1MZuCuMWEbgaAdNbtHU=/0x0/pic1746008.jpg,13,"Betting/Wagering, Hand Management, Variable Player Powers",1872,"Card Game, Fantasy, Humor, Medieval, Party Game","Cliff Bohm, Jeff Morrow, Sam Waller",547
32165,Darjeeling,2,5,60,60,60,2007,6.56328,https://cf.geekdo-images.com/original/img/OTBGOqO0-HrCLaZXSfuD-SSw4aY=/0x0/pic255556.jpg,12,"Commodity Speculation, Grid Movement, Modular Board, Set Collection",1334,"Economic, Farming",Günter Burkhardt,1254
44,David & Goliath,3,6,60,60,60,1998,6.45979,https://cf.geekdo-images.com/original/img/c699TDpgwEHyjCMo02jWrT0WwsU=/0x0/pic359902.jpg,8,Trick-taking,1792,Card Game,Reinhard Staupe,1470
2639,Panzer Leader,2,2,90,90,90,1974,6.57435,https://cf.geekdo-images.com/original/img/zh73OoTFKbagZFxfjRDmUl2tAD0=/0x0/pic1065263.png,12,"Dice Rolling, Hex-and-Counter, Modular Board",3451,"Wargame, World War II","Dave Clark (I), Randall C. Reed, Nick Smith (I)",1414
103132,Rapa Nui,2,4,40,40,40,2011,6.8632,https://cf.geekdo-images.com/original/img/6tvFbsyhiuibzOQV0M55c07zepo=/0x0/pic1043931.jpg,10,"Card Drafting, Hand Management, Stock Holding",733,"Card Game, Economic",Klaus-Jürgen Wrede,732
137776,Praetor,2,5,75,75,75,2014,6.67276,https://cf.geekdo-images.com/original/img/cpcG0AMsA-mf9_skqa9SROT3m14=/0x0/pic1963503.png,12,"Modular Board, Tile Placement, Variable Player Powers, Worker Placement",2024,"Ancient, City Building, Economic",Andrei Novac,1055
131118,Asgard,2,4,120,60,120,2012,6.92395,https://cf.geekdo-images.com/original/img/WM8EubfNoU_xkVnHe-Kt2Apjk-I=/0x0/pic1529138.jpg,12,"Simultaneous Action Selection, Variable Phase Order, Worker Placement",1644,"Ancient, Mythology",Pierluca Zizzi,710
5942,Mystery Rummy: Al Capone and the Chicago Underworld,2,4,40,20,40,2003,6.87591,https://cf.geekdo-images.com/original/img/-F5LmOHr6rnHD8CWBrtHQ1af96s=/0x0/pic55926.jpg,8,Set Collection,1374,"Card Game, Mafia","Mike Fitzgerald, Nick Sauer",759
122889,Dominare,2,6,120,120,120,2012,6.8503,https://cf.geekdo-images.com/original/img/nAEGpGEyqbjqFXSkA57iGYrtots=/0x0/pic1352661.jpg,12,"Area Control / Area Influence, Card Drafting, Hand Management, Simultaneous Action Selection",1315,"Economic, Political, Renaissance",jim pinto,768
206150,1754: Conquest – The French and Indian War,2,4,120,60,120,2017,7.98353,https://cf.geekdo-images.com/original/img/AsN7jVeu_Dl4q1hbBcU3Kohg5q8=/0x0/pic3281478.jpg,10,"Area Control / Area Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Partnerships, Variable Phase Order, Variable Player Powers",883,"Age of Reason, American Indian Wars, Card Game, Educational, Wargame","Beau Beckett, Jeph Stahl",329
154875,"Silent Victory: U.S. Submarines in the Pacific, 1941-45",1,2,120,120,120,2016,7.98645,https://cf.geekdo-images.com/original/img/wrZ2zcIsEGmdM6Yph15XBEkR0PA=/0x0/pic2635114.png,12,"Dice Rolling, Press Your Luck, Simulation",1210,"Nautical, Wargame, World War II",Gregory M. Smith,386
19679,Hordes,2,8,60,60,60,2006,7.55658,https://cf.geekdo-images.com/original/img/GN-YcPTTFH5k7TnsjjvGuLynI4k=/0x0/pic125417.jpg,12,Variable Player Powers,694,"Book, Fantasy, Miniatures","Mike McVey, Brian Snoddy, Matt Wilson",449
